X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,geotracker_meta
4.35213641,50.84658253,0,0,229,65.84,2022-07-30 18:05:24+00,,,,,,,,,,,,,,,,,,,,,,
4.35207511,50.84666797,0,0,230,66.23,2022-07-30 18:05:37+00,,,,,,,,,,,,,,,,,,,,,,
4.35198356,50.84675289,0,0,231,67.06,2022-07-30 18:05:49+00,,,,,,,,,,,,,,,,,,,,,,
4.35186552,50.84680674,0,0,232,69.1,2022-07-30 18:06:03+00,,,,,,,,,,,,,,,,,,,,,,
4.35171989,50.8468338,0,0,233,69.25,2022-07-30 18:06:16+00,,,,,,,,,,,,,,,,,,,,,,
4.35158988,50.84678496,0,0,234,69.29,2022-07-30 18:06:28+00,,,,,,,,,,,,,,,,,,,,,,
4.35146203,50.84673284,0,0,235,69.35,2022-07-30 18:06:37+00,,,,,,,,,,,,,,,,,,,,,,
4.35133839,50.84668577,0,0,236,68.69,2022-07-30 18:06:47+00,,,,,,,,,,,,,,,,,,,,,,
4.35118876,50.84665774,0,0,237,68.28,2022-07-30 18:06:58+00,,,,,,,,,,,,,,,,,,,,,,
4.35109886,50.84673176,0,0,238,70.01,2022-07-30 18:07:11+00,,,,,,,,,,,,,,,,,,,,,,
4.35100097,50.84680014,0,0,239,71,2022-07-30 18:07:19+00,,,,,,,,,,,,,,,,,,,,,,
4.35087473,50.84686469,0,0,240,71.89,2022-07-30 18:07:27+00,,,,,,,,,,,,,,,,,,,,,,
4.35076181,50.84692819,0,0,241,72.71,2022-07-30 18:07:38+00,,,,,,,,,,,,,,,,,,,,,,
4.35064641,50.84699761,0,0,242,72.69,2022-07-30 18:07:47+00,,,,,,,,,,,,,,,,,,,,,,
4.35052463,50.8469313,0,0,243,71.47,2022-07-30 18:08:14+00,,,,,,,,,,,,,,,,,,,,,,
4.35046269,50.84684909,0,0,244,71.41,2022-07-30 18:08:21+00,,,,,,,,,,,,,,,,,,,,,,
4.35041323,50.84676358,0,0,245,71.85,2022-07-30 18:08:29+00,,,,,,,,,,,,,,,,,,,,,,
4.35037573,50.84667403,0,0,246,72.39,2022-07-30 18:08:36+00,,,,,,,,,,,,,,,,,,,,,,
4.35034292,50.84658261,0,0,247,73.01,2022-07-30 18:08:44+00,,,,,,,,,,,,,,,,,,,,,,
4.3502783,50.84648876,0,0,248,73.42,2022-07-30 18:08:53+00,,,,,,,,,,,,,,,,,,,,,,
4.35019677,50.84640314,0,0,249,73.76,2022-07-30 18:09:02+00,,,,,,,,,,,,,,,,,,,,,,
4.35009766,50.84632437,0,0,250,73.91,2022-07-30 18:09:11+00,,,,,,,,,,,,,,,,,,,,,,
4.34995034,50.84627832,0,0,251,75.7,2022-07-30 18:10:06+00,,,,,,,,,,,,,,,,,,,,,,
4.34987201,50.84619223,0,0,252,77.46,2022-07-30 18:10:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34978438,50.84611055,0,0,253,78.3,2022-07-30 18:10:29.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34969393,50.846026,0,0,254,78.91,2022-07-30 18:10:37.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34962099,50.84594432,0,0,255,79.34,2022-07-30 18:10:45.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34959757,50.84585144,0,0,256,79.8,2022-07-30 18:10:53.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34953745,50.84574405,0,0,257,79.66,2022-07-30 18:11:03.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34948111,50.84565532,0,0,258,78.53,2022-07-30 18:11:12.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34942064,50.84555947,0,0,259,77.49,2022-07-30 18:11:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34934487,50.84547888,0,0,260,77.16,2022-07-30 18:11:30.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34928948,50.84539313,0,0,261,76.15,2022-07-30 18:11:40.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34924162,50.84530422,0,0,262,75.68,2022-07-30 18:11:50.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34916616,50.84522476,0,0,263,75.6,2022-07-30 18:12:00.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34929022,50.84515852,0,0,264,77.86,2022-07-30 18:12:25.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34943252,50.84514256,0,0,265,78.02,2022-07-30 18:12:32.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34955997,50.84509985,0,0,266,77.24,2022-07-30 18:12:40.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34967419,50.8450427,0,0,267,75.34,2022-07-30 18:12:51.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3498104,50.84499344,0,0,268,74.04,2022-07-30 18:13:03.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34987612,50.84491276,0,0,269,69.36,2022-07-30 18:14:59.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34977243,50.84493089,0,0,270,67.65,2022-07-30 18:17:00.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34964428,50.84497711,0,0,271,68.14,2022-07-30 18:17:12.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34950923,50.84503721,0,0,272,67.88,2022-07-30 18:17:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34940184,50.8450991,0,0,273,67.29,2022-07-30 18:17:28.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34928201,50.8451648,0,0,274,67.56,2022-07-30 18:17:36.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34917706,50.84523468,0,0,275,67.35,2022-07-30 18:17:45.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3490975,50.84531487,0,0,276,66.61,2022-07-30 18:18:01.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34909838,50.84540984,0,0,277,67.92,2022-07-30 18:18:18.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34915373,50.84549788,0,0,278,69.3,2022-07-30 18:18:27.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34922584,50.84558752,0,0,279,70.34,2022-07-30 18:18:38.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34923965,50.84567839,0,0,280,71.62,2022-07-30 18:18:48.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34927976,50.84578725,0,0,281,72.6,2022-07-30 18:18:58.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34937052,50.8458712,0,0,282,72.86,2022-07-30 18:19:08.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3494941,50.84592609,0,0,283,72.67,2022-07-30 18:19:24.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3496443,50.84596447,0,0,284,72.9,2022-07-30 18:19:32.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34975576,50.84603247,0,0,285,72.78,2022-07-30 18:19:41.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34975848,50.84612832,0,0,286,74.69,2022-07-30 18:20:05.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34987026,50.8461857,0,0,287,77.24,2022-07-30 18:20:18.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34997576,50.84626547,0,0,288,78.43,2022-07-30 18:20:26.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3500479,50.84634948,0,0,289,77.91,2022-07-30 18:20:34.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35013338,50.84642436,0,0,290,77.86,2022-07-30 18:20:51.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35018698,50.84651376,0,0,291,79.07,2022-07-30 18:21:08.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35026376,50.84659293,0,0,292,80.82,2022-07-30 18:21:18.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3503292,50.84667564,0,0,293,82.48,2022-07-30 18:21:28.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35038876,50.84676077,0,0,294,83.33,2022-07-30 18:21:32.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35047359,50.84683472,0,0,295,86.51,2022-07-30 18:21:48.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35053866,50.84691906,0,0,296,86.69,2022-07-30 18:21:53.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35059705,50.84701137,0,0,297,87.56,2022-07-30 18:22:10.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3506858,50.84708852,0,0,298,87.76,2022-07-30 18:22:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35074223,50.84717524,0,0,299,87.72,2022-07-30 18:22:29.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35078217,50.84726469,0,0,300,88.44,2022-07-30 18:22:39.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35078733,50.84736806,0,0,301,88.02,2022-07-30 18:22:45.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35082284,50.84745674,0,0,302,87.45,2022-07-30 18:22:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35087826,50.84754502,0,0,303,87.11,2022-07-30 18:23:03.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3509593,50.84762169,0,0,304,86.58,2022-07-30 18:23:13.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35103559,50.84771039,0,0,305,85.75,2022-07-30 18:23:24.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3511207,50.84778892,0,0,306,84.71,2022-07-30 18:23:35.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35114024,50.84787972,0,0,307,83.9,2022-07-30 18:23:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35119755,50.84796619,0,0,308,82.95,2022-07-30 18:23:57.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35132906,50.84802579,0,0,309,82.37,2022-07-30 18:24:05.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3514239,50.84810444,0,0,310,82,2022-07-30 18:24:13.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35152476,50.84817587,0,0,311,81.74,2022-07-30 18:24:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35162906,50.84825794,0,0,312,81.62,2022-07-30 18:24:30.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35170311,50.84834114,0,0,313,82.4,2022-07-30 18:24:40.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35186048,50.84834305,0,0,314,83.46,2022-07-30 18:24:59.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35196511,50.8482771,0,0,315,83.72,2022-07-30 18:25:08.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35207168,50.84820696,0,0,316,83.32,2022-07-30 18:25:18.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35217101,50.84814036,0,0,317,82.76,2022-07-30 18:25:27+00,,,,,,,,,,,,,,,,,,,,,,
4.35229035,50.84808164,0,0,318,82.49,2022-07-30 18:25:35+00,,,,,,,,,,,,,,,,,,,,,,
4.35243844,50.84807934,0,0,319,81.25,2022-07-30 18:25:46+00,,,,,,,,,,,,,,,,,,,,,,
4.35259284,50.84806675,0,0,320,80.01,2022-07-30 18:25:53+00,,,,,,,,,,,,,,,,,,,,,,
4.35273785,50.84807804,0,0,321,78.48,2022-07-30 18:26:02+00,,,,,,,,,,,,,,,,,,,,,,
4.35290034,50.84810589,0,0,322,77.09,2022-07-30 18:26:10+00,,,,,,,,,,,,,,,,,,,,,,
4.35304214,50.84812903,0,0,323,75.38,2022-07-30 18:26:20+00,,,,,,,,,,,,,,,,,,,,,,
4.3531689,50.84817134,0,0,324,74.07,2022-07-30 18:26:30+00,,,,,,,,,,,,,,,,,,,,,,
4.35328424,50.8482245,0,0,325,72.48,2022-07-30 18:26:39+00,,,,,,,,,,,,,,,,,,,,,,
4.35337068,50.84830014,0,0,326,71.29,2022-07-30 18:26:47+00,,,,,,,,,,,,,,,,,,,,,,
4.35351133,50.84832791,0,0,327,67.71,2022-07-30 18:27:10+00,,,,,,,,,,,,,,,,,,,,,,
4.35361217,50.84825609,0,0,328,67.26,2022-07-30 18:27:18+00,,,,,,,,,,,,,,,,,,,,,,
4.35370579,50.84818731,0,0,329,67.09,2022-07-30 18:27:22+00,,,,,,,,,,,,,,,,,,,,,,
4.35385618,50.84822359,0,0,330,66.77,2022-07-30 18:27:42+00,,,,,,,,,,,,,,,,,,,,,,
4.35399909,50.84824956,0,0,331,66.59,2022-07-30 18:27:48+00,,,,,,,,,,,,,,,,,,,,,,
4.35412276,50.84832298,0,0,332,66.5,2022-07-30 18:27:57+00,,,,,,,,,,,,,,,,,,,,,,
4.3539736,50.84829819,0,0,333,81.22,2022-07-30 18:29:13+00,,,,,,,,,,,,,,,,,,,,,,
4.3538502,50.84824888,0,0,334,79.94,2022-07-30 18:29:43+00,,,,,,,,,,,,,,,,,,,,,,
4.3537146,50.84821069,0,0,335,78.21,2022-07-30 18:29:55+00,,,,,,,,,,,,,,,,,,,,,,
4.35358008,50.84817602,0,0,336,74.94,2022-07-30 18:30:08+00,,,,,,,,,,,,,,,,,,,,,,
4.35347657,50.84824419,0,0,337,70.1,2022-07-30 18:30:25+00,,,,,,,,,,,,,,,,,,,,,,
4.35342974,50.84835375,0,0,338,67.44,2022-07-30 18:30:31+00,,,,,,,,,,,,,,,,,,,,,,
4.3533055,50.84841434,0,0,339,60.86,2022-07-30 18:31:04+00,,,,,,,,,,,,,,,,,,,,,,
4.35316795,50.84845499,0,0,340,59.1,2022-07-30 18:31:13+00,,,,,,,,,,,,,,,,,,,,,,
4.35302628,50.84851395,0,0,341,57.62,2022-07-30 18:31:24+00,,,,,,,,,,,,,,,,,,,,,,
4.35293196,50.84858704,0,0,342,56.43,2022-07-30 18:31:37+00,,,,,,,,,,,,,,,,,,,,,,
4.35280478,50.8486502,0,0,343,56.66,2022-07-30 18:31:51+00,,,,,,,,,,,,,,,,,,,,,,
4.35268774,50.84871831,0,0,344,55.94,2022-07-30 18:32:08+00,,,,,,,,,,,,,,,,,,,,,,
4.35256016,50.84877289,0,0,345,55.92,2022-07-30 18:32:15+00,,,,,,,,,,,,,,,,,,,,,,
4.35243877,50.84884333,0,0,346,56.4,2022-07-30 18:32:22+00,,,,,,,,,,,,,,,,,,,,,,
4.35237332,50.84894482,0,0,347,57.75,2022-07-30 18:32:29+00,,,,,,,,,,,,,,,,,,,,,,
4.35222239,50.84893406,0,0,348,71.08,2022-07-30 18:34:13+00,,,,,,,,,,,,,,,,,,,,,,
4.35212462,50.84885233,0,0,349,72.98,2022-07-30 18:34:23+00,,,,,,,,,,,,,,,,,,,,,,
4.35203807,50.84877357,0,0,350,75.82,2022-07-30 18:34:31+00,,,,,,,,,,,,,,,,,,,,,,
4.35198728,50.84868907,0,0,351,77.99,2022-07-30 18:34:38+00,,,,,,,,,,,,,,,,,,,,,,
4.35197308,50.84858628,0,0,352,82.14,2022-07-30 18:34:50+00,,,,,,,,,,,,,,,,,,,,,,
4.35194739,50.84848142,0,0,353,84.46,2022-07-30 18:34:58+00,,,,,,,,,,,,,,,,,,,,,,
4.35191773,50.84838124,0,0,354,85.27,2022-07-30 18:35:04+00,,,,,,,,,,,,,,,,,,,,,,
4.35189106,50.84829207,0,0,355,85.35,2022-07-30 18:35:11+00,,,,,,,,,,,,,,,,,,,,,,
4.35171085,50.84827051,0,0,356,85.4,2022-07-30 18:35:24+00,,,,,,,,,,,,,,,,,,,,,,
4.35157943,50.84831269,0,0,357,84.89,2022-07-30 18:35:30+00,,,,,,,,,,,,,,,,,,,,,,
4.35146389,50.84836818,0,0,358,84.23,2022-07-30 18:35:39+00,,,,,,,,,,,,,,,,,,,,,,
4.35134089,50.84843818,0,0,359,83.66,2022-07-30 18:35:48+00,,,,,,,,,,,,,,,,,,,,,,
4.35123198,50.84849797,0,0,360,82.89,2022-07-30 18:36:00+00,,,,,,,,,,,,,,,,,,,,,,
4.35114569,50.84857382,0,0,361,82.29,2022-07-30 18:36:13+00,,,,,,,,,,,,,,,,,,,,,,
4.35103811,50.84864543,0,0,362,81.98,2022-07-30 18:36:19+00,,,,,,,,,,,,,,,,,,,,,,
4.35094819,50.84871839,0,0,363,81.9,2022-07-30 18:36:26+00,,,,,,,,,,,,,,,,,,,,,,
4.35081958,50.84876895,0,0,364,82.35,2022-07-30 18:36:38+00,,,,,,,,,,,,,,,,,,,,,,
4.35071605,50.84884567,0,0,365,82.91,2022-07-30 18:36:48+00,,,,,,,,,,,,,,,,,,,,,,
4.35057286,50.84889564,0,0,366,84.29,2022-07-30 18:37:02+00,,,,,,,,,,,,,,,,,,,,,,
4.35048414,50.84896636,0,0,367,84.59,2022-07-30 18:37:11+00,,,,,,,,,,,,,,,,,,,,,,
4.35041998,50.84905363,0,0,368,85.12,2022-07-30 18:37:24+00,,,,,,,,,,,,,,,,,,,,,,
4.35038032,50.8491403,0,0,369,86.42,2022-07-30 18:37:35+00,,,,,,,,,,,,,,,,,,,,,,
4.35044128,50.84922154,0,0,370,88.78,2022-07-30 18:37:50+00,,,,,,,,,,,,,,,,,,,,,,
4.35052455,50.84929694,0,0,371,88.92,2022-07-30 18:38:01+00,,,,,,,,,,,,,,,,,,,,,,
4.35060733,50.84937419,0,0,372,88.45,2022-07-30 18:38:08+00,,,,,,,,,,,,,,,,,,,,,,
4.35070298,50.84945985,0,0,373,87.71,2022-07-30 18:38:20+00,,,,,,,,,,,,,,,,,,,,,,
4.35081921,50.849527,0,0,374,88.08,2022-07-30 18:38:28+00,,,,,,,,,,,,,,,,,,,,,,
4.35090767,50.84960102,0,0,375,89.52,2022-07-30 18:38:43+00,,,,,,,,,,,,,,,,,,,,,,
4.35097826,50.84968101,0,0,376,89.46,2022-07-30 18:38:52+00,,,,,,,,,,,,,,,,,,,,,,
4.35112259,50.84968709,0,0,377,89.84,2022-07-30 18:39:06+00,,,,,,,,,,,,,,,,,,,,,,
4.35117143,50.84959946,0,0,378,94.55,2022-07-30 18:40:19+00,,,,,,,,,,,,,,,,,,,,,,
4.35130565,50.84954875,0,0,379,97.65,2022-07-30 18:40:30+00,,,,,,,,,,,,,,,,,,,,,,
4.35144462,50.84950146,0,0,380,99.24,2022-07-30 18:40:40+00,,,,,,,,,,,,,,,,,,,,,,
4.35157135,50.84943907,0,0,381,99.06,2022-07-30 18:40:47.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35166655,50.84936272,0,0,382,98.57,2022-07-30 18:40:52.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35179887,50.8493056,0,0,383,97,2022-07-30 18:41:04.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35192408,50.8492569,0,0,384,95.98,2022-07-30 18:41:15.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35205802,50.84922222,0,0,385,95.88,2022-07-30 18:41:28.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35220152,50.84919637,0,0,386,95.14,2022-07-30 18:41:42.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35229915,50.8491191,0,0,387,94.48,2022-07-30 18:41:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35241231,50.84906082,0,0,388,93.8,2022-07-30 18:42:03.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3525073,50.84899292,0,0,389,93.49,2022-07-30 18:42:28.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35261033,50.84890972,0,0,390,94.26,2022-07-30 18:42:41.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35245989,50.84890345,0,1,0,69.57,2022-07-30 20:15:19.288+00,,,,,,,,,,,,,,,,,,,,,,
4.35273005,50.84881431,0,1,1,99.64,2022-07-30 20:15:20.288+00,,,,,,,,,,,,,,,,,,,,,,
4.35257576,50.84882773,0,1,2,100.01,2022-07-30 20:15:26+00,,,,,,,,,,,,,,,,,,,,,,
4.3524331,50.84882599,0,1,3,106.54,2022-07-30 20:15:34+00,,,,,,,,,,,,,,,,,,,,,,
4.35228682,50.84882042,0,1,4,109.04,2022-07-30 20:16:01+00,,,,,,,,,,,,,,,,,,,,,,
4.3522402,50.84891674,0,1,5,107.65,2022-07-30 20:16:25+00,,,,,,,,,,,,,,,,,,,,,,
4.35210249,50.84887332,0,1,6,101.76,2022-07-30 20:17:01+00,,,,,,,,,,,,,,,,,,,,,,
4.35223845,50.8488365,0,1,7,101.15,2022-07-30 20:17:10+00,,,,,,,,,,,,,,,,,,,,,,
4.35238739,50.84885573,0,1,8,103.25,2022-07-30 20:18:17+00,,,,,,,,,,,,,,,,,,,,,,
4.35222842,50.84886744,0,1,9,104.41,2022-07-30 20:18:35+00,,,,,,,,,,,,,,,,,,,,,,
4.35239745,50.84888595,0,1,10,105.86,2022-07-30 20:18:43+00,,,,,,,,,,,,,,,,,,,,,,
4.35241816,50.8489829,0,1,11,107.06,2022-07-30 20:18:49+00,,,,,,,,,,,,,,,,,,,,,,
4.35240624,50.84907281,0,1,12,105.6,2022-07-30 20:18:57+00,,,,,,,,,,,,,,,,,,,,,,
4.35253451,50.84912166,0,1,13,102,2022-07-30 20:19:10+00,,,,,,,,,,,,,,,,,,,,,,
4.35261422,50.84920117,0,1,14,100.59,2022-07-30 20:19:15+00,,,,,,,,,,,,,,,,,,,,,,
4.35261517,50.84929451,0,1,15,98.86,2022-07-30 20:19:21+00,,,,,,,,,,,,,,,,,,,,,,
4.35271379,50.84936524,0,1,16,95.59,2022-07-30 20:19:34+00,,,,,,,,,,,,,,,,,,,,,,
4.35275812,50.84947201,0,1,17,95.02,2022-07-30 20:19:40+00,,,,,,,,,,,,,,,,,,,,,,
4.35286454,50.84954049,0,1,18,94.87,2022-07-30 20:19:44+00,,,,,,,,,,,,,,,,,,,,,,
4.35301683,50.84959999,0,1,19,93.93,2022-07-30 20:19:56+00,,,,,,,,,,,,,,,,,,,,,,
4.35304358,50.8497526,0,1,20,92.78,2022-07-30 20:20:08+00,,,,,,,,,,,,,,,,,,,,,,
4.35293652,50.84982945,0,1,21,94.2,2022-07-30 20:20:16+00,,,,,,,,,,,,,,,,,,,,,,
4.35303966,50.8499169,0,1,22,95.63,2022-07-30 20:20:23+00,,,,,,,,,,,,,,,,,,,,,,
4.35317332,50.84996799,0,1,23,92.17,2022-07-30 20:20:40+00,,,,,,,,,,,,,,,,,,,,,,
4.35329559,50.85002579,0,1,24,89.27,2022-07-30 20:20:47+00,,,,,,,,,,,,,,,,,,,,,,
4.35338967,50.8500965,0,1,25,85.98,2022-07-30 20:20:55+00,,,,,,,,,,,,,,,,,,,,,,
4.35344676,50.8501879,0,1,26,83.83,2022-07-30 20:21:03+00,,,,,,,,,,,,,,,,,,,,,,
4.35351744,50.85027872,0,1,27,82.14,2022-07-30 20:21:12+00,,,,,,,,,,,,,,,,,,,,,,
4.35363334,50.8503408,0,1,28,81.75,2022-07-30 20:21:24+00,,,,,,,,,,,,,,,,,,,,,,
4.35370025,50.85043363,0,1,29,84.45,2022-07-30 20:21:45+00,,,,,,,,,,,,,,,,,,,,,,
4.35380916,50.85049681,0,1,30,86.45,2022-07-30 20:21:55+00,,,,,,,,,,,,,,,,,,,,,,
4.35389281,50.85057967,0,1,31,88.3,2022-07-30 20:22:03+00,,,,,,,,,,,,,,,,,,,,,,
4.35388569,50.85068016,0,1,32,88.9,2022-07-30 20:22:09+00,,,,,,,,,,,,,,,,,,,,,,
4.35395971,50.85076149,0,1,33,89.57,2022-07-30 20:22:15+00,,,,,,,,,,,,,,,,,,,,,,
4.35399347,50.85086615,0,1,34,90.65,2022-07-30 20:22:23+00,,,,,,,,,,,,,,,,,,,,,,
4.35409481,50.8509427,0,1,35,91.83,2022-07-30 20:22:32+00,,,,,,,,,,,,,,,,,,,,,,
4.35416077,50.85103977,0,1,36,92.31,2022-07-30 20:22:38+00,,,,,,,,,,,,,,,,,,,,,,
4.35423792,50.85112249,0,1,37,92.93,2022-07-30 20:22:46+00,,,,,,,,,,,,,,,,,,,,,,
4.3543252,50.85120123,0,1,38,94.19,2022-07-30 20:22:58+00,,,,,,,,,,,,,,,,,,,,,,
4.35444268,50.85127447,0,1,39,96.26,2022-07-30 20:23:09.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35450763,50.85135926,0,1,40,97.67,2022-07-30 20:23:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35459395,50.85145608,0,1,41,98.05,2022-07-30 20:23:25.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35462334,50.85155425,0,1,42,98.05,2022-07-30 20:23:29.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35470853,50.85165159,0,1,43,97.76,2022-07-30 20:23:37.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35481111,50.85172032,0,1,44,97.1,2022-07-30 20:23:44.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3548834,50.85180951,0,1,45,95.27,2022-07-30 20:23:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3549429,50.8519072,0,1,46,94.26,2022-07-30 20:23:59.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35500336,50.85199968,0,1,47,91.82,2022-07-30 20:24:09.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35509207,50.85207997,0,1,48,89.68,2022-07-30 20:24:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35522433,50.85214208,0,1,49,88.13,2022-07-30 20:24:29.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35536311,50.85217017,0,1,50,87.36,2022-07-30 20:24:39.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35549189,50.85220866,0,1,51,87.02,2022-07-30 20:24:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35555833,50.85230466,0,1,52,86.84,2022-07-30 20:24:52.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35558035,50.85239362,0,1,53,87.13,2022-07-30 20:25:01.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35570622,50.85247621,0,1,54,87.68,2022-07-30 20:25:07.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35579873,50.85255822,0,1,55,89.84,2022-07-30 20:25:17.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35588179,50.85267359,0,1,56,91.9,2022-07-30 20:25:23.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35594028,50.85277148,0,1,57,93.57,2022-07-30 20:25:28.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35587353,50.8528698,0,1,58,92.72,2022-07-30 20:25:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35591222,50.85296041,0,1,59,93.62,2022-07-30 20:26:05.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35599448,50.85304787,0,1,60,94.34,2022-07-30 20:26:10.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35610671,50.85311304,0,1,61,95.14,2022-07-30 20:26:15.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35630075,50.85315444,0,1,62,96.28,2022-07-30 20:26:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3564374,50.85320575,0,1,63,100.06,2022-07-30 20:26:30.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35656268,50.85326729,0,1,64,101.36,2022-07-30 20:26:36.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35665248,50.8533772,0,1,65,102.87,2022-07-30 20:26:45.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35672772,50.85346539,0,1,66,104.17,2022-07-30 20:26:55.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35685323,50.85355795,0,1,67,105.53,2022-07-30 20:27:04.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35692641,50.85363966,0,1,68,107.31,2022-07-30 20:27:16.999+00,,,,,,,,,,,,,,,,,,,,,,
