X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,geotracker_meta
4.36300287,50.82826835,0,0,226,167.2,2022.07.22 07:24:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36310335,50.82819636,0,0,227,166.03,2022.07.22 07:24:56.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36320022,50.82812018,0,0,228,165.16,2022.07.22 07:24:58.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36330757,50.82804093,0,0,229,164.6,2022.07.22 07:25:00.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36347027,50.8279017,0,0,230,163.61,2022.07.22 07:25:04.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36359852,50.82779621,0,0,231,163.23,2022.07.22 07:25:08.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36362051,50.82769208,0,0,232,162.43,2022.07.22 07:25:12.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36372161,50.82761649,0,0,233,158.39,2022.07.22 07:25:37.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3638356,50.82754113,0,0,234,158.53,2022.07.22 07:25:39.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36395922,50.82745837,0,0,235,158.84,2022.07.22 07:25:43.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36407176,50.82736591,0,0,236,159.01,2022.07.22 07:25:48+00,,,,,,,,,,,,,,,,,,,,,,
4.3641803,50.82728486,0,0,237,159.13,2022.07.22 07:25:52+00,,,,,,,,,,,,,,,,,,,,,,
4.36426677,50.8272077,0,0,238,159.17,2022.07.22 07:25:55+00,,,,,,,,,,,,,,,,,,,,,,
4.36432541,50.8271232,0,0,239,152.21,2022.07.22 07:26:18+00,,,,,,,,,,,,,,,,,,,,,,
4.36442418,50.82705019,0,0,240,149.21,2022.07.22 07:26:26+00,,,,,,,,,,,,,,,,,,,,,,
4.36451153,50.82697652,0,0,241,147.28,2022.07.22 07:26:29+00,,,,,,,,,,,,,,,,,,,,,,
4.36463463,50.82688264,0,0,242,146.83,2022.07.22 07:26:32+00,,,,,,,,,,,,,,,,,,,,,,
4.36476816,50.82676627,0,0,243,146.28,2022.07.22 07:26:35+00,,,,,,,,,,,,,,,,,,,,,,
4.36486755,50.82667947,0,0,244,145.86,2022.07.22 07:26:36+00,,,,,,,,,,,,,,,,,,,,,,
4.36498748,50.82657955,0,0,245,145.55,2022.07.22 07:26:37+00,,,,,,,,,,,,,,,,,,,,,,
4.36509219,50.8264957,0,0,246,145.28,2022.07.22 07:26:38+00,,,,,,,,,,,,,,,,,,,,,,
4.36520409,50.82640665,0,0,247,145.09,2022.07.22 07:26:39+00,,,,,,,,,,,,,,,,,,,,,,
4.36540321,50.82624954,0,0,248,145.12,2022.07.22 07:26:41+00,,,,,,,,,,,,,,,,,,,,,,
4.36552391,50.82614797,0,0,249,145.27,2022.07.22 07:26:42+00,,,,,,,,,,,,,,,,,,,,,,
4.3656798,50.82600316,0,0,250,145.47,2022.07.22 07:26:43+00,,,,,,,,,,,,,,,,,,,,,,
4.36584182,50.82584892,0,0,251,145.78,2022.07.22 07:26:44+00,,,,,,,,,,,,,,,,,,,,,,
4.36603903,50.82567689,0,0,252,146.25,2022.07.22 07:26:45+00,,,,,,,,,,,,,,,,,,,,,,
4.36615952,50.82557477,0,0,253,146.64,2022.07.22 07:26:46+00,,,,,,,,,,,,,,,,,,,,,,
4.36629732,50.8254515,0,0,254,147.22,2022.07.22 07:26:48+00,,,,,,,,,,,,,,,,,,,,,,
4.36638305,50.82537024,0,0,255,147.69,2022.07.22 07:26:50+00,,,,,,,,,,,,,,,,,,,,,,
4.36651219,50.82524487,0,0,256,147.4,2022.07.22 07:26:52+00,,,,,,,,,,,,,,,,,,,,,,
4.3666756,50.8250323,0,0,257,147.16,2022.07.22 07:26:54+00,,,,,,,,,,,,,,,,,,,,,,
4.36681318,50.82484864,0,0,258,147.49,2022.07.22 07:26:55+00,,,,,,,,,,,,,,,,,,,,,,
4.3669303,50.8246767,0,0,259,148.41,2022.07.22 07:26:56+00,,,,,,,,,,,,,,,,,,,,,,
4.36700345,50.82454924,0,0,260,150.04,2022.07.22 07:26:57+00,,,,,,,,,,,,,,,,,,,,,,
4.36711717,50.82439686,0,0,261,152.49,2022.07.22 07:26:58+00,,,,,,,,,,,,,,,,,,,,,,
4.36729277,50.82420731,0,0,262,154.89,2022.07.22 07:26:59+00,,,,,,,,,,,,,,,,,,,,,,
4.36743804,50.8240618,0,0,263,157.15,2022.07.22 07:27:00+00,,,,,,,,,,,,,,,,,,,,,,
4.36752263,50.82396848,0,0,264,158.69,2022.07.22 07:27:01+00,,,,,,,,,,,,,,,,,,,,,,
4.36758413,50.82387095,0,0,265,161.15,2022.07.22 07:27:03+00,,,,,,,,,,,,,,,,,,,,,,
4.36759384,50.82375726,0,0,266,165.8,2022.07.22 07:27:05+00,,,,,,,,,,,,,,,,,,,,,,
4.36760565,50.82366187,0,0,267,166.37,2022.07.22 07:27:07+00,,,,,,,,,,,,,,,,,,,,,,
4.36761909,50.82355449,0,0,268,170.46,2022.07.22 07:27:28+00,,,,,,,,,,,,,,,,,,,,,,
4.36770697,50.82347709,0,0,269,179.19,2022.07.22 07:27:30+00,,,,,,,,,,,,,,,,,,,,,,
4.3678415,50.82336099,0,0,270,185.83,2022.07.22 07:27:33+00,,,,,,,,,,,,,,,,,,,,,,
4.36795914,50.82326682,0,0,271,187.86,2022.07.22 07:27:35+00,,,,,,,,,,,,,,,,,,,,,,
4.36808548,50.82316746,0,0,272,189.06,2022.07.22 07:27:37+00,,,,,,,,,,,,,,,,,,,,,,
4.36817259,50.82309602,0,0,273,190.17,2022.07.22 07:27:39+00,,,,,,,,,,,,,,,,,,,,,,
4.36827044,50.82302012,0,0,274,190.78,2022.07.22 07:27:42+00,,,,,,,,,,,,,,,,,,,,,,
4.36836577,50.82294349,0,0,275,191.3,2022.07.22 07:27:47+00,,,,,,,,,,,,,,,,,,,,,,
4.36873915,50.8228542,0,0,276,175.81,2022.07.22 07:28:16+00,,,,,,,,,,,,,,,,,,,,,,
4.3688407,50.82275661,0,0,277,173.25,2022.07.22 07:28:18+00,,,,,,,,,,,,,,,,,,,,,,
4.36892946,50.82263898,0,0,278,171.63,2022.07.22 07:28:20+00,,,,,,,,,,,,,,,,,,,,,,
4.36903059,50.82251391,0,0,279,170.89,2022.07.22 07:28:22+00,,,,,,,,,,,,,,,,,,,,,,
4.36915395,50.82234778,0,0,280,170.55,2022.07.22 07:28:24+00,,,,,,,,,,,,,,,,,,,,,,
4.36921472,50.8222643,0,0,281,170.43,2022.07.22 07:28:25+00,,,,,,,,,,,,,,,,,,,,,,
4.36932943,50.82211511,0,0,282,170.32,2022.07.22 07:28:27+00,,,,,,,,,,,,,,,,,,,,,,
4.36946195,50.82196518,0,0,283,170.39,2022.07.22 07:28:29+00,,,,,,,,,,,,,,,,,,,,,,
4.36960102,50.82181694,0,0,284,170.45,2022.07.22 07:28:31+00,,,,,,,,,,,,,,,,,,,,,,
4.3697219,50.8216747,0,0,285,170.61,2022.07.22 07:28:33+00,,,,,,,,,,,,,,,,,,,,,,
4.36981179,50.82158513,0,0,286,170.67,2022.07.22 07:28:34+00,,,,,,,,,,,,,,,,,,,,,,
4.36997643,50.82141274,0,0,287,170.66,2022.07.22 07:28:36+00,,,,,,,,,,,,,,,,,,,,,,
4.37011473,50.82125914,0,0,288,170.57,2022.07.22 07:28:37+00,,,,,,,,,,,,,,,,,,,,,,
4.37023295,50.82111492,0,0,289,170.5,2022.07.22 07:28:38+00,,,,,,,,,,,,,,,,,,,,,,
4.37032799,50.82097554,0,0,290,170.44,2022.07.22 07:28:39+00,,,,,,,,,,,,,,,,,,,,,,
4.3702224,50.82090908,0,0,291,169.22,2022.07.22 07:28:43+00,,,,,,,,,,,,,,,,,,,,,,
4.37029439,50.82080149,0,0,292,169.29,2022.07.22 07:28:45+00,,,,,,,,,,,,,,,,,,,,,,
4.37036888,50.82069201,0,0,293,169.48,2022.07.22 07:28:47+00,,,,,,,,,,,,,,,,,,,,,,
4.37041449,50.82056327,0,0,294,170.02,2022.07.22 07:28:50+00,,,,,,,,,,,,,,,,,,,,,,
4.37044398,50.82043494,0,0,295,170.89,2022.07.22 07:28:52+00,,,,,,,,,,,,,,,,,,,,,,
4.37050819,50.82029666,0,0,296,171.13,2022.07.22 07:28:54+00,,,,,,,,,,,,,,,,,,,,,,
4.37053609,50.82020658,0,0,297,171.44,2022.07.22 07:28:55+00,,,,,,,,,,,,,,,,,,,,,,
4.37056636,50.8201047,0,0,298,172.28,2022.07.22 07:28:56+00,,,,,,,,,,,,,,,,,,,,,,
4.37059312,50.8200022,0,0,299,173.82,2022.07.22 07:28:57+00,,,,,,,,,,,,,,,,,,,,,,
4.37063603,50.81984406,0,0,300,176.81,2022.07.22 07:28:59+00,,,,,,,,,,,,,,,,,,,,,,
4.37069611,50.81971437,0,0,301,178.28,2022.07.22 07:29:01+00,,,,,,,,,,,,,,,,,,,,,,
4.37075307,50.81959446,0,0,302,179.39,2022.07.22 07:29:03+00,,,,,,,,,,,,,,,,,,,,,,
4.37080651,50.81948739,0,0,303,180.03,2022.07.22 07:29:05+00,,,,,,,,,,,,,,,,,,,,,,
4.37086239,50.8193615,0,0,304,179.59,2022.07.22 07:29:15+00,,,,,,,,,,,,,,,,,,,,,,
4.37087082,50.81923436,0,0,305,178.72,2022.07.22 07:29:17+00,,,,,,,,,,,,,,,,,,,,,,
4.37086074,50.81911873,0,0,306,178.98,2022.07.22 07:29:19+00,,,,,,,,,,,,,,,,,,,,,,
4.37084198,50.81900963,0,0,307,179.15,2022.07.22 07:29:21+00,,,,,,,,,,,,,,,,,,,,,,
4.37082366,50.81889315,0,0,308,179.22,2022.07.22 07:29:23+00,,,,,,,,,,,,,,,,,,,,,,
4.37080039,50.81878427,0,0,309,178.92,2022.07.22 07:29:48+00,,,,,,,,,,,,,,,,,,,,,,
4.37082338,50.81850024,0,0,310,177.81,2022.07.22 07:29:57+00,,,,,,,,,,,,,,,,,,,,,,
4.37085684,50.81840788,0,0,311,177.29,2022.07.22 07:29:59+00,,,,,,,,,,,,,,,,,,,,,,
4.37090632,50.81829014,0,0,312,176.5,2022.07.22 07:30:01+00,,,,,,,,,,,,,,,,,,,,,,
4.37093672,50.81817914,0,0,313,175.28,2022.07.22 07:30:03+00,,,,,,,,,,,,,,,,,,,,,,
4.37097652,50.81806804,0,0,314,173.54,2022.07.22 07:30:05+00,,,,,,,,,,,,,,,,,,,,,,
4.3710356,50.81794309,0,0,315,171.71,2022.07.22 07:30:07+00,,,,,,,,,,,,,,,,,,,,,,
4.3710945,50.81781385,0,0,316,169.41,2022.07.22 07:30:09+00,,,,,,,,,,,,,,,,,,,,,,
4.37114586,50.81766198,0,0,317,167.3,2022.07.22 07:30:11+00,,,,,,,,,,,,,,,,,,,,,,
4.37118585,50.81750311,0,0,318,165.42,2022.07.22 07:30:13+00,,,,,,,,,,,,,,,,,,,,,,
4.37122419,50.81736449,0,0,319,164.1,2022.07.22 07:30:15+00,,,,,,,,,,,,,,,,,,,,,,
4.37126628,50.81724719,0,0,320,162.58,2022.07.22 07:30:17+00,,,,,,,,,,,,,,,,,,,,,,
4.37128823,50.81712685,0,0,321,162.42,2022.07.22 07:30:19+00,,,,,,,,,,,,,,,,,,,,,,
4.37131942,50.81702788,0,0,322,161.35,2022.07.22 07:30:21+00,,,,,,,,,,,,,,,,,,,,,,
4.37134755,50.8169192,0,0,323,160.02,2022.07.22 07:30:24+00,,,,,,,,,,,,,,,,,,,,,,
4.37131804,50.81682959,0,0,324,159.75,2022.07.22 07:30:27+00,,,,,,,,,,,,,,,,,,,,,,
4.37135347,50.81673996,0,0,325,159.25,2022.07.22 07:30:31+00,,,,,,,,,,,,,,,,,,,,,,
4.37138488,50.81663373,0,0,326,155.06,2022.07.22 07:30:36+00,,,,,,,,,,,,,,,,,,,,,,
4.37142624,50.81651575,0,0,327,153.03,2022.07.22 07:30:39+00,,,,,,,,,,,,,,,,,,,,,,
4.37146659,50.8164065,0,0,328,151.2,2022.07.22 07:30:41+00,,,,,,,,,,,,,,,,,,,,,,
4.37150531,50.8162849,0,0,329,147.55,2022.07.22 07:30:43+00,,,,,,,,,,,,,,,,,,,,,,
4.37152735,50.81618237,0,0,330,147.2,2022.07.22 07:30:45+00,,,,,,,,,,,,,,,,,,,,,,
4.37156247,50.8160644,0,0,331,146.65,2022.07.22 07:30:48+00,,,,,,,,,,,,,,,,,,,,,,
4.37165925,50.81592883,0,0,332,146.19,2022.07.22 07:31:29+00,,,,,,,,,,,,,,,,,,,,,,
4.37179429,50.81588538,0,0,333,146.55,2022.07.22 07:31:31+00,,,,,,,,,,,,,,,,,,,,,,
4.37194413,50.8158542,0,0,334,146.8,2022.07.22 07:31:32+00,,,,,,,,,,,,,,,,,,,,,,
4.37217755,50.81581804,0,0,335,147.42,2022.07.22 07:31:34+00,,,,,,,,,,,,,,,,,,,,,,
4.37231994,50.81581595,0,0,336,148.42,2022.07.22 07:31:37+00,,,,,,,,,,,,,,,,,,,,,,
4.3724611,50.81583937,0,0,337,149.44,2022.07.22 07:31:40+00,,,,,,,,,,,,,,,,,,,,,,
4.37262776,50.81586216,0,0,338,150.31,2022.07.22 07:31:43+00,,,,,,,,,,,,,,,,,,,,,,
4.37281395,50.81588839,0,0,339,156.78,2022.07.22 07:31:46+00,,,,,,,,,,,,,,,,,,,,,,
4.37298765,50.81591466,0,0,340,160.06,2022.07.22 07:31:49+00,,,,,,,,,,,,,,,,,,,,,,
4.37313009,50.81594018,0,0,341,161.25,2022.07.22 07:31:51+00,,,,,,,,,,,,,,,,,,,,,,
4.37327072,50.81595901,0,0,342,162.33,2022.07.22 07:31:53+00,,,,,,,,,,,,,,,,,,,,,,
4.37342083,50.81597554,0,0,343,163.32,2022.07.22 07:31:55+00,,,,,,,,,,,,,,,,,,,,,,
4.37357467,50.81599114,0,0,344,163.64,2022.07.22 07:31:57+00,,,,,,,,,,,,,,,,,,,,,,
4.37375038,50.81601302,0,0,345,164.3,2022.07.22 07:31:59+00,,,,,,,,,,,,,,,,,,,,,,
4.37393063,50.81604628,0,0,346,164.83,2022.07.22 07:32:01+00,,,,,,,,,,,,,,,,,,,,,,
4.37413424,50.81609139,0,0,347,165.01,2022.07.22 07:32:03+00,,,,,,,,,,,,,,,,,,,,,,
4.37431771,50.81613342,0,0,348,165.16,2022.07.22 07:32:05+00,,,,,,,,,,,,,,,,,,,,,,
4.37451655,50.81618112,0,0,349,165.74,2022.07.22 07:32:07+00,,,,,,,,,,,,,,,,,,,,,,
4.37471129,50.81622949,0,0,350,166.25,2022.07.22 07:32:09+00,,,,,,,,,,,,,,,,,,,,,,
4.37486014,50.81626313,0,0,351,166.29,2022.07.22 07:32:12+00,,,,,,,,,,,,,,,,,,,,,,
4.37502938,50.81629968,0,0,352,166.27,2022.07.22 07:32:17+00,,,,,,,,,,,,,,,,,,,,,,
4.37517025,50.81633052,0,0,353,166.27,2022.07.22 07:32:21+00,,,,,,,,,,,,,,,,,,,,,,
4.37530769,50.81635947,0,0,354,166.22,2022.07.22 07:32:24+00,,,,,,,,,,,,,,,,,,,,,,
4.37557709,50.81635334,0,0,355,166.06,2022.07.22 07:32:27+00,,,,,,,,,,,,,,,,,,,,,,
4.37579782,50.81631661,0,0,356,165.9,2022.07.22 07:32:29+00,,,,,,,,,,,,,,,,,,,,,,
4.3759657,50.81631086,0,0,357,165.18,2022.07.22 07:32:34+00,,,,,,,,,,,,,,,,,,,,,,
4.37615571,50.81634141,0,0,358,164.63,2022.07.22 07:32:38+00,,,,,,,,,,,,,,,,,,,,,,
4.37631755,50.81636841,0,0,359,159.12,2022.07.22 07:32:41+00,,,,,,,,,,,,,,,,,,,,,,
4.3764599,50.81639997,0,0,360,154.29,2022.07.22 07:32:43+00,,,,,,,,,,,,,,,,,,,,,,
4.37664529,50.81644351,0,0,361,149.02,2022.07.22 07:32:46+00,,,,,,,,,,,,,,,,,,,,,,
4.37678176,50.81647722,0,0,362,146.95,2022.07.22 07:32:48+00,,,,,,,,,,,,,,,,,,,,,,
4.37693846,50.81652423,0,0,363,146.41,2022.07.22 07:32:50+00,,,,,,,,,,,,,,,,,,,,,,
4.37711191,50.81656914,0,0,364,146.41,2022.07.22 07:32:52+00,,,,,,,,,,,,,,,,,,,,,,
4.37725706,50.81660221,0,0,365,146.49,2022.07.22 07:32:54+00,,,,,,,,,,,,,,,,,,,,,,
4.3774204,50.81661061,0,0,366,146.07,2022.07.22 07:33:02+00,,,,,,,,,,,,,,,,,,,,,,
4.37758552,50.81664054,0,0,367,145.55,2022.07.22 07:33:27+00,,,,,,,,,,,,,,,,,,,,,,
4.37776112,50.8166909,0,0,368,145.3,2022.07.22 07:33:31+00,,,,,,,,,,,,,,,,,,,,,,
4.37788738,50.81673667,0,0,369,144.02,2022.07.22 07:33:33+00,,,,,,,,,,,,,,,,,,,,,,
4.37805973,50.81682006,0,0,370,141.9,2022.07.22 07:33:36+00,,,,,,,,,,,,,,,,,,,,,,
4.37819124,50.81691824,0,0,371,139.84,2022.07.22 07:33:40+00,,,,,,,,,,,,,,,,,,,,,,
4.37828192,50.81702232,0,0,372,139.55,2022.07.22 07:33:43+00,,,,,,,,,,,,,,,,,,,,,,
4.37837512,50.81714951,0,0,373,139.04,2022.07.22 07:33:47+00,,,,,,,,,,,,,,,,,,,,,,
4.37847296,50.81723032,0,0,374,137.42,2022.07.22 07:34:05+00,,,,,,,,,,,,,,,,,,,,,,
4.37859815,50.81731453,0,0,375,136.97,2022.07.22 07:34:09+00,,,,,,,,,,,,,,,,,,,,,,
4.37867324,50.81740518,0,0,376,136.98,2022.07.22 07:34:13+00,,,,,,,,,,,,,,,,,,,,,,
4.37873265,50.81750317,0,0,377,137.25,2022.07.22 07:34:16+00,,,,,,,,,,,,,,,,,,,,,,
4.37877685,50.81759509,0,0,378,137.81,2022.07.22 07:34:19+00,,,,,,,,,,,,,,,,,,,,,,
4.37882615,50.81769309,0,0,379,138.45,2022.07.22 07:34:22+00,,,,,,,,,,,,,,,,,,,,,,
4.37887912,50.81777719,0,0,380,139.05,2022.07.22 07:34:25+00,,,,,,,,,,,,,,,,,,,,,,
4.37893169,50.81787192,0,0,381,139.69,2022.07.22 07:34:28+00,,,,,,,,,,,,,,,,,,,,,,
4.37895049,50.81797322,0,0,382,140.47,2022.07.22 07:34:32+00,,,,,,,,,,,,,,,,,,,,,,
4.3789531,50.81807024,0,0,383,141.18,2022.07.22 07:34:36+00,,,,,,,,,,,,,,,,,,,,,,
4.37903249,50.81814834,0,0,384,141.85,2022.07.22 07:34:39+00,,,,,,,,,,,,,,,,,,,,,,
4.37919172,50.81821239,0,0,385,142.69,2022.07.22 07:34:42+00,,,,,,,,,,,,,,,,,,,,,,
4.37938503,50.81821891,0,0,386,143.96,2022.07.22 07:34:45+00,,,,,,,,,,,,,,,,,,,,,,
4.3795189,50.81815874,0,0,387,145,2022.07.22 07:34:47+00,,,,,,,,,,,,,,,,,,,,,,
4.37962461,50.81809444,0,0,388,146.09,2022.07.22 07:34:49+00,,,,,,,,,,,,,,,,,,,,,,
4.37972709,50.8180239,0,0,389,147.18,2022.07.22 07:34:51+00,,,,,,,,,,,,,,,,,,,,,,
4.37986202,50.81793649,0,0,390,148.84,2022.07.22 07:34:54+00,,,,,,,,,,,,,,,,,,,,,,
4.37998704,50.81785984,0,0,391,159.8,2022.07.22 07:34:56+00,,,,,,,,,,,,,,,,,,,,,,
4.38019505,50.81775823,0,0,392,173.87,2022.07.22 07:34:58+00,,,,,,,,,,,,,,,,,,,,,,
4.38039574,50.81766612,0,0,393,186.2,2022.07.22 07:35:00+00,,,,,,,,,,,,,,,,,,,,,,
4.38062109,50.81758867,0,0,394,192.21,2022.07.22 07:35:02+00,,,,,,,,,,,,,,,,,,,,,,
4.3808091,50.8174583,0,0,395,199.26,2022.07.22 07:35:07+00,,,,,,,,,,,,,,,,,,,,,,
4.38104,50.81726742,0,0,396,181.13,2022.07.22 07:35:53+00,,,,,,,,,,,,,,,,,,,,,,
4.38117334,50.81715589,0,0,397,180.4,2022.07.22 07:35:54+00,,,,,,,,,,,,,,,,,,,,,,
4.38129952,50.81704495,0,0,398,179.68,2022.07.22 07:35:55+00,,,,,,,,,,,,,,,,,,,,,,
4.38155399,50.81681055,0,0,399,178.25,2022.07.22 07:35:58+00,,,,,,,,,,,,,,,,,,,,,,
4.38168891,50.81668905,0,0,400,178.2,2022.07.22 07:35:59+00,,,,,,,,,,,,,,,,,,,,,,
4.38181432,50.81656395,0,0,401,178.1,2022.07.22 07:36:00+00,,,,,,,,,,,,,,,,,,,,,,
4.38191149,50.81646809,0,0,402,177.88,2022.07.22 07:36:01+00,,,,,,,,,,,,,,,,,,,,,,
4.38201092,50.81637264,0,0,403,177.54,2022.07.22 07:36:02+00,,,,,,,,,,,,,,,,,,,,,,
4.38217113,50.81624852,0,0,404,176.4,2022.07.22 07:36:04+00,,,,,,,,,,,,,,,,,,,,,,
4.3823448,50.81611283,0,0,405,175.14,2022.07.22 07:36:05+00,,,,,,,,,,,,,,,,,,,,,,
4.3825234,50.81597149,0,0,406,173.31,2022.07.22 07:36:06+00,,,,,,,,,,,,,,,,,,,,,,
4.38265889,50.81585933,0,0,407,171.16,2022.07.22 07:36:07+00,,,,,,,,,,,,,,,,,,,,,,
4.38276107,50.81578793,0,0,408,167.21,2022.07.22 07:36:09+00,,,,,,,,,,,,,,,,,,,,,,
4.38294669,50.81561792,0,0,409,164.02,2022.07.22 07:36:11+00,,,,,,,,,,,,,,,,,,,,,,
4.38303633,50.81552554,0,0,410,162.15,2022.07.22 07:36:12+00,,,,,,,,,,,,,,,,,,,,,,
4.38312405,50.8154339,0,0,411,159.22,2022.07.22 07:36:14+00,,,,,,,,,,,,,,,,,,,,,,
4.38317409,50.81533307,0,0,412,157.4,2022.07.22 07:36:16+00,,,,,,,,,,,,,,,,,,,,,,
4.38326255,50.81514669,0,0,413,156.37,2022.07.22 07:36:18+00,,,,,,,,,,,,,,,,,,,,,,
4.38333193,50.81497821,0,0,414,156.18,2022.07.22 07:36:20+00,,,,,,,,,,,,,,,,,,,,,,
4.38338781,50.81484491,0,0,415,156.46,2022.07.22 07:36:21+00,,,,,,,,,,,,,,,,,,,,,,
4.38346084,50.81471011,0,0,416,157.47,2022.07.22 07:36:22+00,,,,,,,,,,,,,,,,,,,,,,
4.38350692,50.814611,0,0,417,158.72,2022.07.22 07:36:23+00,,,,,,,,,,,,,,,,,,,,,,
4.38354152,50.81452277,0,0,418,159.81,2022.07.22 07:36:24+00,,,,,,,,,,,,,,,,,,,,,,
4.38358286,50.81442298,0,0,419,161.01,2022.07.22 07:36:25+00,,,,,,,,,,,,,,,,,,,,,,
4.38364114,50.81429641,0,0,420,163.34,2022.07.22 07:36:27+00,,,,,,,,,,,,,,,,,,,,,,
4.38370378,50.81417367,0,0,421,165.69,2022.07.22 07:36:29+00,,,,,,,,,,,,,,,,,,,,,,
4.38375411,50.81407516,0,0,422,163.91,2022.07.22 07:36:33+00,,,,,,,,,,,,,,,,,,,,,,
4.38389534,50.81400843,0,0,423,161.16,2022.07.22 07:36:48+00,,,,,,,,,,,,,,,,,,,,,,
4.38402976,50.81396097,0,0,424,160.99,2022.07.22 07:36:51+00,,,,,,,,,,,,,,,,,,,,,,
4.38413488,50.81390031,0,0,425,161.68,2022.07.22 07:36:58+00,,,,,,,,,,,,,,,,,,,,,,
4.38414202,50.81380224,0,0,426,163.2,2022.07.22 07:37:08+00,,,,,,,,,,,,,,,,,,,,,,
4.38407159,50.81372093,0,0,427,164.03,2022.07.22 07:37:16+00,,,,,,,,,,,,,,,,,,,,,,
4.38397983,50.81361886,0,0,428,164.62,2022.07.22 07:37:23+00,,,,,,,,,,,,,,,,,,,,,,
4.38387987,50.81354532,0,0,429,164.84,2022.07.22 07:37:29+00,,,,,,,,,,,,,,,,,,,,,,
4.38377181,50.81346219,0,0,430,165.06,2022.07.22 07:37:34+00,,,,,,,,,,,,,,,,,,,,,,
4.38367433,50.81339235,0,0,431,165.09,2022.07.22 07:37:40+00,,,,,,,,,,,,,,,,,,,,,,
4.38351215,50.81333254,0,0,432,164.91,2022.07.22 07:37:44+00,,,,,,,,,,,,,,,,,,,,,,
4.38344519,50.81324729,0,0,433,163.05,2022.07.22 07:38:08+00,,,,,,,,,,,,,,,,,,,,,,
4.38350997,50.81316208,0,0,434,163.16,2022.07.22 07:38:16+00,,,,,,,,,,,,,,,,,,,,,,
4.3835669,50.81304361,0,0,435,163.44,2022.07.22 07:38:25+00,,,,,,,,,,,,,,,,,,,,,,
4.38362335,50.81295916,0,0,436,163.59,2022.07.22 07:38:31+00,,,,,,,,,,,,,,,,,,,,,,
4.38368049,50.81286216,0,0,437,163.55,2022.07.22 07:38:33+00,,,,,,,,,,,,,,,,,,,,,,
4.38352056,50.81284034,0,0,438,164.04,2022.07.22 07:38:41+00,,,,,,,,,,,,,,,,,,,,,,
4.3833907,50.81278498,0,0,439,164.58,2022.07.22 07:38:46+00,,,,,,,,,,,,,,,,,,,,,,
4.38320787,50.81273628,0,0,440,166.6,2022.07.22 07:38:55+00,,,,,,,,,,,,,,,,,,,,,,
4.38307757,50.8126786,0,0,441,167.21,2022.07.22 07:38:58+00,,,,,,,,,,,,,,,,,,,,,,
4.38293201,50.81263195,0,0,442,169.11,2022.07.22 07:39:08+00,,,,,,,,,,,,,,,,,,,,,,
4.38280537,50.81257937,0,0,443,169.7,2022.07.22 07:39:12+00,,,,,,,,,,,,,,,,,,,,,,
4.3828726,50.812497,0,0,444,170.52,2022.07.22 07:39:27+00,,,,,,,,,,,,,,,,,,,,,,
4.38282186,50.81240091,0,0,445,170.76,2022.07.22 07:39:32+00,,,,,,,,,,,,,,,,,,,,,,
4.38280935,50.81229317,0,0,446,170.28,2022.07.22 07:39:39+00,,,,,,,,,,,,,,,,,,,,,,
4.38277429,50.81217673,0,0,447,170.02,2022.07.22 07:39:45+00,,,,,,,,,,,,,,,,,,,,,,
4.38275631,50.81208405,0,0,448,168.91,2022.07.22 07:39:54+00,,,,,,,,,,,,,,,,,,,,,,
4.38272972,50.81199328,0,0,449,168.17,2022.07.22 07:40:02+00,,,,,,,,,,,,,,,,,,,,,,
4.38267851,50.81189203,0,0,450,167.87,2022.07.22 07:40:08+00,,,,,,,,,,,,,,,,,,,,,,
