"t","longitude","latitude","x","y","label"
"2973","2021-11-14 23:12:08",12.298013,56.237595,704383.037572107,6237416.18755306,"02-fishing"
"2974","2021-11-14 23:12:19",12.297835,56.237668,704371.622321353,6237423.77920696,"02-fishing"
"2975","2021-11-14 23:12:28",12.297653,56.23774,704359.96465906,6237431.24779046,"02-fishing"
"2976","2021-11-14 23:12:38",12.297482,56.237813,704348.983105608,6237438.86027409,"02-fishing"
"2977","2021-11-14 23:12:50",12.297273,56.237902,704335.562444267,6237448.13974003,"02-fishing"
"2978","2021-11-14 23:12:59",12.29712,56.237963,704325.7599115,6237454.4709128,"02-fishing"
"2979","2021-11-14 23:13:08",12.296963,56.238028,704315.688321228,6237461.23516555,"02-fishing"
"2980","2021-11-14 23:13:19",12.296788,56.2381,704304.464473142,6237468.72466299,"02-fishing"
"2981","2021-11-14 23:13:28",12.296613,56.238175,704293.224685373,6237476.5478826,"02-fishing"
"2982","2021-11-14 23:13:38",12.296435,56.238245,704281.8257368,6237483.80607679,"02-fishing"
"2983","2021-11-14 23:13:50",12.296223,56.23833,704268.240835239,6237492.63192564,"02-fishing"
"2984","2021-11-14 23:13:59",12.296067,56.23839,704258.257999679,6237498.84312039,"02-fishing"
"2985","2021-11-14 23:14:08",12.295907,56.238452,704248.01676674,6237505.26493766,"02-fishing"
"2986","2021-11-14 23:14:19",12.295727,56.238522,704236.494085758,6237512.51731852,"02-fishing"
"2987","2021-11-14 23:14:28",12.295552,56.238595,704225.265189247,6237520.11824992,"02-fishing"
"2988","2021-11-14 23:14:38",12.295375,56.238665,704213.928419056,6237527.3795861,"02-fishing"
"2989","2021-11-14 23:14:50",12.29516,56.238748,704200.168617181,6237535.97428811,"02-fishing"
"2990","2021-11-14 23:14:59",12.295,56.23881,704189.927562973,6237542.39624121,"02-fishing"
"2991","2021-11-14 23:15:08",12.294838,56.238873,704179.557329593,6237548.92352016,"02-fishing"
"2992","2021-11-14 23:15:19",12.294662,56.238943,704168.282658855,6237556.18793916,"02-fishing"
"2993","2021-11-14 23:15:28",12.294492,56.239013,704157.379685921,6237563.47017327,"02-fishing"
"2994","2021-11-14 23:15:38",12.294318,56.239085,704146.218332638,6237570.96304023,"02-fishing"
"2995","2021-11-14 23:15:50",12.29411,56.239172,704132.871121658,6237580.02362803,"02-fishing"
"2996","2021-11-14 23:15:59",12.293952,56.239237,704122.738195769,6237586.78536,"02-fishing"
"2997","2021-11-14 23:16:08",12.293797,56.239303,704112.785808408,6237593.6672378,"02-fishing"
"2998","2021-11-14 23:16:19",12.293622,56.239378,704101.546705771,6237601.49094855,"02-fishing"
"2999","2021-11-14 23:16:28",12.293447,56.239452,704090.312965926,6237609.20345678,"02-fishing"
"3000","2021-11-14 23:16:38",12.293267,56.239525,704078.7748762,6237616.7899463,"02-fishing"
"3001","2021-11-14 23:16:50",12.293053,56.239613,704065.050979316,6237625.94419241,"02-fishing"
"3002","2021-11-14 23:16:59",12.292893,56.239677,704054.799707735,6237632.58892396,"02-fishing"
"3003","2021-11-14 23:17:10",12.292715,56.239747,704043.401590311,6237639.84773839,"02-fishing"
"3004","2021-11-14 23:17:19",12.292557,56.23981,704033.279590413,6237646.38721439,"02-fishing"
"3005","2021-11-14 23:17:28",12.292378,56.239882,704021.808966054,6237653.86558511,"02-fishing"
"3006","2021-11-14 23:17:38",12.292198,56.239952,704010.287079459,6237661.11856089,"02-fishing"
"3007","2021-11-14 23:17:50",12.291988,56.240037,703996.827198253,6237669.95117551,"02-fishing"
"3008","2021-11-14 23:17:59",12.291828,56.2401,703986.581459707,6237676.4848353,"02-fishing"
"3009","2021-11-14 23:18:10",12.291655,56.24017,703975.493285068,6237683.75863595,"02-fishing"
"3010","2021-11-14 23:18:19",12.291495,56.240232,703965.252931386,6237690.18111424,"02-fishing"
"3011","2021-11-14 23:18:30",12.291283,56.240317,703951.669354642,6237699.00794437,"02-fishing"
"3012","2021-11-14 23:18:38",12.29114,56.240375,703942.503342942,6237705.03589427,"02-fishing"
"3013","2021-11-14 23:18:48",12.290963,56.240447,703931.156920423,6237712.52042484,"02-fishing"
"3014","2021-11-14 23:18:59",12.290772,56.240527,703918.900829287,6237720.85338299,"02-fishing"
"3015","2021-11-14 23:19:19",12.290438,56.240653,703897.542703644,6237733.87964206,"02-fishing"
"3016","2021-11-14 23:19:30",12.290232,56.240735,703884.347000753,6237742.39075037,"02-fishing"
"3017","2021-11-14 23:19:39",12.290075,56.2408,703874.276801351,6237749.15601706,"02-fishing"
"3018","2021-11-14 23:19:48",12.289918,56.240863,703864.217265711,6237755.69884393,"02-fishing"
"3019","2021-11-14 23:19:59",12.289728,56.240942,703852.028687108,6237763.92371771,"02-fishing"
"3020","2021-11-14 23:20:10",12.289553,56.24101,703840.827723795,6237770.96947619,"02-fishing"
"3021","2021-11-14 23:20:19",12.289392,56.241075,703830.50990213,6237777.72300414,"02-fishing"
"3022","2021-11-14 23:20:39",12.289018,56.241218,703806.58440385,6237792.52225626,"02-fishing"
"3023","2021-11-14 23:20:48",12.28886,56.24128,703796.468450932,6237798.95104785,"02-fishing"
"3024","2021-11-14 23:20:59",12.288667,56.241358,703784.099624075,6237807.05600148,"02-fishing"
"3025","2021-11-14 23:21:10",12.28849,56.24143,703772.753756072,6237814.54094218,"02-fishing"
"3026","2021-11-14 23:21:19",12.288335,56.241495,703762.807785532,6237821.31238263,"02-fishing"
"3027","2021-11-14 23:21:30",12.288123,56.241582,703749.214427681,6237830.36230345,"02-fishing"
"3028","2021-11-14 23:21:39",12.287965,56.241647,703739.082714667,6237837.12492219,"02-fishing"
"3029","2021-11-14 23:21:48",12.287808,56.241707,703729.039535188,6237843.33436471,"02-fishing"
"3030","2021-11-14 23:21:59",12.287618,56.241782,703716.872720372,6237851.11468802,"02-fishing"
"3031","2021-11-14 23:22:10",12.287443,56.241853,703705.65627891,6237858.49448692,"02-fishing"
"3032","2021-11-14 23:22:19",12.287288,56.241918,703695.710518894,6237865.26607957,"02-fishing"
"3033","2021-11-14 23:22:30",12.287077,56.242,703682.205940711,6237873.76300798,"02-fishing"
"3034","2021-11-14 23:22:39",12.286922,56.242065,703672.260254075,6237880.53465383,"02-fishing"
"3035","2021-11-14 23:22:50",12.286733,56.242143,703660.139657157,6237888.65178691,"02-fishing"
"3036","2021-11-14 23:23:00",12.286573,56.242207,703649.889660218,6237895.29746574,"02-fishing"
"3037","2021-11-14 23:23:10",12.2864,56.242275,703638.813259565,6237902.34965498,"02-fishing"
"3038","2021-11-14 23:23:19",12.286248,56.242337,703629.069453246,6237908.79657467,"02-fishing"
"3039","2021-11-14 23:23:29",12.28605,56.242415,703616.391579351,6237916.88721771,"02-fishing"
"3040","2021-11-14 23:23:50",12.285685,56.242563,703592.998516286,6237932.2704044,"02-fishing"
"3041","2021-11-14 23:23:59",12.28553,56.24263,703583.042492069,6237939.26471596,"02-fishing"
"3042","2021-11-14 23:24:10",12.285355,56.242702,703571.82120939,6237946.75608903,"02-fishing"
"3043","2021-11-14 23:24:19",12.285197,56.242768,703561.684750326,6237953.63034946,"02-fishing"
"3044","2021-11-14 23:24:39",12.284837,56.242922,703538.569928298,6237969.6959958,"02-fishing"
"3045","2021-11-14 23:24:50",12.284647,56.243002,703526.377291045,6237978.03300658,"02-fishing"
"3046","2021-11-14 23:25:00",12.284488,56.243067,703516.184350631,6237984.79318512,"02-fishing"
"3047","2021-11-14 23:25:10",12.284312,56.243137,703504.911983695,6237992.05931078,"02-fishing"
"3048","2021-11-14 23:25:19",12.284153,56.243202,703494.7191114,6237998.81953924,"02-fishing"
"3049","2021-11-14 23:25:29",12.283967,56.24328,703482.78500291,6238006.9460272,"02-fishing"
"3050","2021-11-14 23:25:39",12.283802,56.24335,703472.194052955,6238014.24473865,"02-fishing"
"3051","2021-11-14 23:25:50",12.28361,56.243427,703459.893719043,6238022.24232992,"02-fishing"
"3052","2021-11-14 23:25:59",12.283443,56.24349,703449.216112796,6238028.75656578,"02-fishing"
"3053","2021-11-14 23:26:10",12.283262,56.24356,703437.634297955,6238036.0080935,"02-fishing"
"3054","2021-11-14 23:26:19",12.283108,56.243625,703427.751319029,6238042.78324794,"02-fishing"
"3055","2021-11-14 23:26:29",12.282918,56.243702,703415.575024169,6238050.78687145,"02-fishing"
"3056","2021-11-14 23:26:39",12.282745,56.243773,703404.483509254,6238058.17334847,"02-fishing"
"3057","2021-11-14 23:26:50",12.282552,56.24385,703392.121495846,6238066.16817645,"02-fishing"
"3058","2021-11-14 23:26:59",12.282392,56.243915,703381.867046857,6238072.92571397,"02-fishing"
"3059","2021-11-14 23:27:10",12.282217,56.243985,703370.657081546,6238080.19513828,"02-fishing"
"3060","2021-11-14 23:27:19",12.282062,56.244048,703360.72298406,6238086.74502705,"02-fishing"
"3061","2021-11-14 23:27:29",12.281867,56.244127,703348.226660728,6238094.95653667,"02-fishing"
"3062","2021-11-14 23:27:39",12.281688,56.244195,703336.7796768,6238101.99177293,"02-fishing"
"3063","2021-11-14 23:27:50",12.281492,56.244272,703324.232114967,6238109.9779347,"02-fishing"
"3064","2021-11-14 23:27:59",12.281338,56.244333,703314.37069866,6238116.30841725,"02-fishing"
"3065","2021-11-14 23:28:10",12.281163,56.2444,703303.176870369,6238123.24431864,"02-fishing"
"3066","2021-11-14 23:28:19",12.281007,56.244462,703293.186345744,6238129.68017656,"02-fishing"
"3067","2021-11-14 23:28:30",12.280798,56.244542,703279.817895845,6238137.9617857,"02-fishing"
"3068","2021-11-14 23:28:39",12.28064,56.244603,703269.708873869,6238144.28056172,"02-fishing"
"3069","2021-11-14 23:28:50",12.280443,56.244678,703257.110232145,6238152.0415004,"02-fishing"
"3070","2021-11-14 23:28:59",12.28028,56.244737,703246.70220779,6238158.12310846,"02-fishing"
"3071","2021-11-14 23:29:10",12.280097,56.244802,703235.023729592,6238164.81310993,"02-fishing"
"3072","2021-11-14 23:29:19",12.279933,56.244862,703224.548535191,6238171.00305155,"02-fishing"
"3073","2021-11-14 23:29:30",12.279715,56.244942,703210.622946779,6238179.2583133,"02-fishing"
"3074","2021-11-14 23:29:39",12.279553,56.245002,703200.271692244,6238185.45421469,"02-fishing"
"3075","2021-11-14 23:29:50",12.279365,56.245077,703188.230706026,6238193.24190761,"02-fishing"
"3076","2021-11-14 23:29:59",12.279225,56.245127,703179.295046485,6238198.39044949,"02-fishing"
"3077","2021-11-14 23:30:10",12.279025,56.245198,703166.532127538,6238205.69787019,"02-fishing"
"3078","2021-11-14 23:30:19",12.278865,56.245258,703156.304870301,6238211.89977598,"02-fishing"
"3079","2021-11-14 23:30:30",12.278652,56.24534,703142.678623047,6238220.39246819,"02-fishing"
"3080","2021-11-14 23:30:39",12.278492,56.2454,703132.451436806,6238226.59442976,"02-fishing"
"3081","2021-11-14 23:30:49",12.27831,56.245465,703120.835265473,6238233.28768604,"02-fishing"
"3082","2021-11-14 23:30:59",12.278147,56.245527,703110.41174982,6238239.70331469,"02-fishing"
"3083","2021-11-14 23:31:10",12.277945,56.245602,703097.504024411,6238247.44996638,"02-fishing"
"3084","2021-11-14 23:31:30",12.277567,56.245743,703073.346631265,6238262.01896464,"02-fishing"
"3085","2021-11-14 23:31:39",12.277407,56.245805,703063.109057224,6238268.44355248,"02-fishing"
"3086","2021-11-14 23:31:49",12.277232,56.245872,703051.916049062,6238275.3800968,"02-fishing"
"3087","2021-11-14 23:31:59",12.277073,56.24593,703041.76165399,6238281.36275482,"02-fishing"
"3088","2021-11-14 23:32:10",12.276878,56.246003,703029.298299499,6238288.90778228,"02-fishing"
"3089","2021-11-14 23:32:20",12.276703,56.246068,703018.11599119,6238295.62194892,"02-fishing"
"3090","2021-11-14 23:32:29",12.276527,56.246135,703006.86119766,6238302.5556605,"02-fishing"
"3091","2021-11-14 23:32:49",12.276172,56.24627,702984.160632483,6238316.52556,"02-fishing"
"3092","2021-11-14 23:32:59",12.27602,56.246332,702974.418781526,6238322.97393573,"02-fishing"
"3093","2021-11-14 23:33:10",12.275828,56.246405,702962.141466415,6238330.52799676,"02-fishing"
"3094","2021-11-14 23:33:20",12.275652,56.246472,702950.886858576,6238337.46185232,"02-fishing"
"3095","2021-11-14 23:33:29",12.275472,56.246538,702939.389854872,6238344.27271706,"02-fishing"
"3096","2021-11-14 23:33:49",12.275112,56.246672,702916.385375197,6238358.11700161,"02-fishing"
"3097","2021-11-14 23:33:58",12.274952,56.246732,702906.158858767,6238364.31949234,"02-fishing"
"3098","2021-11-14 23:34:08",12.274777,56.246795,702894.987531699,6238370.81150947,"02-fishing"
"3099","2021-11-14 23:34:20",12.27458,56.246867,702882.406136055,6238378.23983085,"02-fishing"
"3100","2021-11-14 23:34:29",12.2744,56.246935,702870.898773416,6238385.27334012,"02-fishing"
"3101","2021-11-14 23:34:39",12.274222,56.247002,702859.520601567,6238392.20153898,"02-fishing"
"3102","2021-11-14 23:34:49",12.274043,56.24707,702848.075246128,6238399.23805406,"02-fishing"
"3103","2021-11-14 23:34:58",12.273883,56.247128,702837.85951141,6238405.21824009,"02-fishing"
"3104","2021-11-14 23:35:08",12.273712,56.247193,702826.92554113,6238411.94467743,"02-fishing"
"3105","2021-11-14 23:35:20",12.273522,56.247267,702814.767322429,6238419.61627498,"02-fishing"
"3106","2021-11-14 23:35:39",12.273167,56.2474,702792.078606778,6238433.36470686,"02-fishing"
"3107","2021-11-14 23:35:49",12.272992,56.247467,702780.886485289,6238440.30194465,"02-fishing"
"3108","2021-11-14 23:35:58",12.272835,56.247528,702770.840870461,6238446.62481799,"02-fishing"
"3109","2021-11-14 23:36:08",12.272655,56.247593,702759.349746844,6238453.32492392,"02-fishing"
"3110","2021-11-14 23:36:20",12.272458,56.247667,702746.758263117,6238460.97610024,"02-fishing"
"3111","2021-11-14 23:36:29",12.272282,56.247732,702735.514935804,6238467.6880454,"02-fishing"
"3112","2021-11-14 23:36:39",12.272102,56.247798,702724.018639112,6238474.49947654,"02-fishing"
"3113","2021-11-14 23:36:49",12.27192,56.247865,702712.393233906,6238481.41628294,"02-fishing"
"3114","2021-11-14 23:36:58",12.27176,56.247925,702702.16731941,6238487.61925074,"02-fishing"
"3115","2021-11-14 23:37:08",12.27158,56.247992,702690.665845024,6238494.54200192,"02-fishing"
"3116","2021-11-14 23:37:20",12.271387,56.248063,702678.338185378,6238501.87145162,"02-fishing"
"3117","2021-11-14 23:37:39",12.271037,56.248193,702655.975863027,6238515.30160851,"02-fishing"
"3118","2021-11-14 23:37:49",12.270857,56.248258,702644.485111685,6238522.00201647,"02-fishing"
"3119","2021-11-14 23:38:08",12.270513,56.248377,702622.552710385,6238534.2264444,"02-fishing"
"3120","2021-11-14 23:38:20",12.270313,56.248442,702609.823494905,6238540.86809661,"02-fishing"
"3121","2021-11-14 23:38:29",12.270122,56.24851,702597.635822998,6238547.86996119,"02-fishing"
"3122","2021-11-14 23:38:39",12.269935,56.248572,702585.727608856,6238554.2162326,"02-fishing"
"3123","2021-11-14 23:38:49",12.269753,56.248625,702574.176625173,6238559.57615302,"02-fishing"
"3124","2021-11-14 23:38:58",12.269592,56.248675,702563.942012642,6238564.66417846,"02-fishing"
"3125","2021-11-14 23:39:09",12.269407,56.248735,702552.168320881,6238570.79395976,"02-fishing"
"3126","2021-11-14 23:39:20",12.269207,56.248797,702539.4551792,6238577.1021202,"02-fishing"
"3127","2021-11-14 23:39:29",12.269022,56.248855,702527.692124174,6238583.00950276,"02-fishing"
"3128","2021-11-14 23:39:39",12.268843,56.248915,702516.290104988,6238589.15702699,"02-fishing"
"3129","2021-11-14 23:39:49",12.268665,56.24898,702504.923637558,6238595.86368408,"02-fishing"
"3130","2021-11-14 23:39:59",12.268507,56.24903,702494.874982957,6238600.96069379,"02-fishing"
"3131","2021-11-14 23:40:09",12.268323,56.24909,702483.16342413,6238607.09360202,"02-fishing"
"3132","2021-11-14 23:40:20",12.268117,56.249157,702470.052529828,6238613.94048531,"02-fishing"
"3133","2021-11-14 23:40:29",12.267948,56.24921,702459.306919405,6238619.33893277,"02-fishing"
"3134","2021-11-14 23:40:49",12.267558,56.249335,702434.495248399,6238632.09646183,"02-fishing"
"3135","2021-11-14 23:40:59",12.267392,56.24939,702423.924953019,6238637.7262806,"02-fishing"
"3136","2021-11-14 23:41:09",12.267213,56.249443,702412.560195316,6238643.09544839,"02-fishing"
"3137","2021-11-14 23:41:20",12.267005,56.249507,702399.341516202,6238649.60296817,"02-fishing"
"3138","2021-11-14 23:41:29",12.266832,56.249563,702388.332547098,6238655.3235318,"02-fishing"
"3139","2021-11-14 23:41:39",12.266627,56.249628,702375.294446749,6238661.95117411,"02-fishing"
"3140","2021-11-14 23:41:49",12.266447,56.249687,702363.836222585,6238667.98492572,"02-fishing"
"3141","2021-11-14 23:41:59",12.266282,56.249738,702353.349153977,6238673.17292402,"02-fishing"
"3142","2021-11-14 23:42:09",12.266093,56.249798,702341.328377469,6238679.29152104,"02-fishing"
"3143","2021-11-14 23:42:50",12.265352,56.250022,702294.258944261,6238702.03058328,"02-fishing"
"3144","2021-11-14 23:42:59",12.265183,56.250075,702283.51379341,6238707.42946452,"02-fishing"
"3145","2021-11-14 23:43:09",12.264995,56.250133,702271.565698429,6238713.32872635,"02-fishing"
"3146","2021-11-14 23:43:29",12.264618,56.250253,702247.586583578,6238725.56934208,"02-fishing"
"3147","2021-11-14 23:43:38",12.264432,56.250313,702235.751893447,6238731.69704144,"02-fishing"
"3148","2021-11-14 23:43:50",12.264228,56.250372,702222.807854012,6238737.66068106,"02-fishing"
"3149","2021-11-14 23:43:59",12.264045,56.250427,702211.185384394,6238743.24109366,"02-fishing"
"3150","2021-11-14 23:44:09",12.263872,56.250487,702200.15582842,6238749.40706362,"02-fishing"
"3151","2021-11-14 23:44:20",12.263665,56.250553,702186.989203151,6238756.1406298,"02-fishing"
"3152","2021-11-14 23:44:29",12.263498,56.250607,702176.362910205,6238761.65688032,"02-fishing"
"3153","2021-11-14 23:44:38",12.263317,56.250662,702164.864421259,6238767.24328846,"02-fishing"
"3154","2021-11-14 23:44:50",12.263123,56.250715,702152.571484954,6238772.56909858,"02-fishing"
"3155","2021-11-14 23:44:59",12.262937,56.250768,702140.773980075,6238777.91842694,"02-fishing"
"3156","2021-11-14 23:45:09",12.262768,56.250815,702130.06086313,6238782.65029048,"02-fishing"
"3157","2021-11-14 23:45:20",12.262562,56.250875,702116.988016607,6238788.71960722,"02-fishing"
"3158","2021-11-14 23:45:29",12.262395,56.250925,702106.382989202,6238793.79109758,"02-fishing"
"3159","2021-11-14 23:45:38",12.26221,56.25098,702094.636987363,6238799.36595162,"02-fishing"
"3160","2021-11-14 23:45:50",12.26201,56.25104,702081.935793553,6238805.45298237,"02-fishing"
"3161","2021-11-14 23:45:59",12.261825,56.251097,702070.179316295,6238811.25036801,"02-fishing"
"3162","2021-11-14 23:46:09",12.261658,56.251147,702059.574404863,6238816.32197247,"02-fishing"
"3163","2021-11-14 23:46:20",12.261458,56.251213,702046.84169292,6238823.07650242,"02-fishing"
"3164","2021-11-14 23:46:29",12.261295,56.25127,702036.447646169,6238828.93852918,"02-fishing"
"3165","2021-11-14 23:46:38",12.261112,56.251325,702024.825687529,6238834.51943951,"02-fishing"
"3166","2021-11-14 23:46:48",12.260922,56.251377,702012.786101421,6238839.7461472,"02-fishing"
"3167","2021-11-14 23:46:59",12.26072,56.251438,701999.956036489,6238845.93878287,"02-fishing"
"3168","2021-11-14 23:47:09",12.260537,56.251493,701988.33417567,6238851.51979071,"02-fishing"
"3169","2021-11-14 23:47:29",12.260187,56.251598,701966.107668588,6238862.17266184,"02-fishing"
"3170","2021-11-14 23:47:38",12.26,56.251653,701954.238205531,6238867.74202908,"02-fishing"
"3171","2021-11-14 23:47:48",12.25981,56.251708,701942.183004361,6238873.30263098,"02-fishing"
"3172","2021-11-14 23:47:59",12.259605,56.251767,701929.177915555,6238879.2642119,"02-fishing"
"3173","2021-11-14 23:48:09",12.259423,56.251817,701917.644504464,6238884.29217656,"02-fishing"
"3174","2021-11-14 23:48:20",12.259233,56.251868,701905.610469311,6238889.40794831,"02-fishing"
"3175","2021-11-14 23:48:30",12.25903,56.251932,701892.702998819,6238895.93166702,"02-fishing"
"3176","2021-11-14 23:48:39",12.258858,56.25198,701881.799442702,6238900.76657971,"02-fishing"
"3177","2021-11-14 23:48:48",12.258692,56.252025,701871.283248225,6238905.28541029,"02-fishing"
"3178","2021-11-14 23:48:59",12.258488,56.252085,701858.335021866,6238911.36136768,"02-fishing"
"3179","2021-11-14 23:49:09",12.2583,56.25214,701846.403925302,6238916.92809796,"02-fishing"
"3180","2021-11-14 23:49:20",12.25813,56.25219,701835.613795399,6238921.99145484,"02-fishing"
"3181","2021-11-14 23:49:30",12.257933,56.252245,701823.125456974,6238927.53186963,"02-fishing"
"3182","2021-11-14 23:49:39",12.257767,56.252293,701812.593603075,6238932.38454119,"02-fishing"
"3183","2021-11-14 23:49:48",12.2576,56.252338,701802.015644413,6238936.90060874,"02-fishing"
"3184","2021-11-14 23:49:58",12.257412,56.252392,701790.089962924,6238942.3562606,"02-fishing"
"3185","2021-11-14 23:50:09",12.257207,56.252452,701777.080052045,6238948.42952961,"02-fishing"
"3186","2021-11-14 23:50:20",12.257022,56.252508,701765.329677477,6238954.116506,"02-fishing"
"3187","2021-11-14 23:50:30",12.256813,56.252565,701752.087941008,6238959.84443064,"02-fishing"
"3188","2021-11-14 23:50:39",12.256642,56.25261,701741.262432449,6238964.34892678,"02-fishing"
"3189","2021-11-14 23:50:48",12.256473,56.252657,701730.550267091,6238969.08177507,"02-fishing"
"3190","2021-11-14 23:50:58",12.256282,56.25271,701718.444271362,6238974.41760191,"02-fishing"
"3191","2021-11-14 23:51:09",12.256075,56.252768,701705.321248903,6238980.26276091,"02-fishing"
"3192","2021-11-14 23:51:19",12.255905,56.252813,701694.557768428,6238984.77030269,"02-fishing"
"3193","2021-11-14 23:51:30",12.255677,56.252877,701680.102891469,6238991.22142714,"02-fishing"
"3194","2021-11-14 23:51:39",12.255508,56.252923,701669.396128733,6238995.84319318,"02-fishing"
"3195","2021-11-14 23:51:48",12.255342,56.252972,701658.859373011,6239000.8074704,"02-fishing"
"3196","2021-11-14 23:51:58",12.255157,56.25303,701647.098792361,6239006.71723252,"02-fishing"
"3197","2021-11-14 23:52:09",12.254957,56.253092,701634.388385251,6239013.02803647,"02-fishing"
"3198","2021-11-14 23:52:19",12.254788,56.25314,701623.671211882,6239017.87238136,"02-fishing"
"3199","2021-11-14 23:52:30",12.254563,56.2532,701609.423364878,6239023.88759244,"02-fishing"
"3200","2021-11-14 23:52:39",12.254393,56.253247,701598.649587753,6239028.61783816,"02-fishing"
"3201","2021-11-14 23:52:48",12.254223,56.253295,701587.870576814,6239033.45934375,"02-fishing"
"3202","2021-11-14 23:52:58",12.254032,56.253345,701575.780734461,6239038.46186872,"02-fishing"
"3203","2021-11-14 23:53:09",12.253827,56.253408,701562.755673102,6239044.86947868,"02-fishing"
"3204","2021-11-14 23:53:19",12.253662,56.25346,701552.265319723,6239050.17064081,"02-fishing"
"3205","2021-11-14 23:53:30",12.25344,56.253525,701538.177165374,6239056.75103233,"02-fishing"
"3206","2021-11-14 23:53:39",12.25327,56.253573,701527.398300225,6239061.5926879,"02-fishing"
"3207","2021-11-14 23:53:48",12.2531,56.253622,701516.614203603,6239066.5456034,"02-fishing"
"3208","2021-11-14 23:53:58",12.252913,56.253672,701504.772228801,6239071.56003186,"02-fishing"
"3209","2021-11-14 23:54:09",12.252705,56.25373,701491.587904256,6239077.4029101,"02-fishing"
"3210","2021-11-14 23:54:19",12.252533,56.253773,701480.711589124,6239081.68266329,"02-fishing"
"3211","2021-11-14 23:54:29",12.25233,56.253835,701467.815909724,6239087.98517626,"02-fishing"
"3212","2021-11-14 23:54:40",12.252143,56.253888,701455.958291026,6239093.33343754,"02-fishing"
"3213","2021-11-14 23:54:49",12.251973,56.253933,701445.195385849,6239097.84159736,"02-fishing"
"3214","2021-11-14 23:54:58",12.251785,56.253983,701433.291670369,6239102.85329537,"02-fishing"
"3215","2021-11-14 23:55:09",12.251577,56.25404,701420.112804246,6239108.58515734,"02-fishing"
"3216","2021-11-14 23:55:19",12.251388,56.254097,701408.110451297,6239114.37263213,"02-fishing"
"3217","2021-11-14 23:55:29",12.251215,56.254162,701397.056815163,6239121.09680194,"02-fishing"
"3218","2021-11-14 23:55:40",12.251022,56.25421,701384.854135934,6239125.87154244,"02-fishing"
"3219","2021-11-14 23:55:49",12.250853,56.254257,701374.142808155,6239130.60526948,"02-fishing"
"3220","2021-11-14 23:55:58",12.25067,56.254313,701362.517354212,6239136.29918323,"02-fishing"
"3221","2021-11-14 23:56:09",12.250467,56.254375,701349.622027977,6239142.60204666,"02-fishing"
"3222","2021-11-14 23:56:19",12.250287,56.254427,701338.203409872,6239147.8598643,"02-fishing"
"3223","2021-11-14 23:56:29",12.250098,56.254477,701326.23805277,6239152.86893179,"02-fishing"
"3224","2021-11-14 23:56:40",12.249907,56.254525,701314.159390859,6239157.64971851,"02-fishing"
"3225","2021-11-14 23:56:59",12.249528,56.254623,701290.17740731,6239167.4426292,"02-fishing"
"3226","2021-11-14 23:57:09",12.249335,56.254672,701277.969742921,6239172.32890369,"02-fishing"
"3227","2021-11-14 23:57:19",12.249147,56.254722,701266.066451553,6239177.34106016,"02-fishing"
"3228","2021-11-14 23:57:29",12.248952,56.254768,701253.750759943,6239181.88785702,"02-fishing"
"3229","2021-11-14 23:57:40",12.248768,56.254822,701242.074201045,6239187.35670352,"02-fishing"
"3230","2021-11-14 23:57:59",12.24839,56.254922,701218.143987674,6239197.37540171,"02-fishing"
"3231","2021-11-14 23:58:09",12.248207,56.254972,701206.550436059,6239202.40233224,"02-fishing"
"3232","2021-11-14 23:58:19",12.248023,56.255022,701194.894994727,6239207.4263719,"02-fishing"
"3233","2021-11-14 23:58:29",12.247832,56.255072,701182.806154122,6239212.42999126,"02-fishing"
"3234","2021-11-14 23:58:40",12.247637,56.255117,701170.495912026,6239216.86579121,"02-fishing"
"3235","2021-11-14 23:59:00",12.247252,56.255218,701146.127375862,6239226.97566976,"02-fishing"
"3236","2021-11-14 23:59:09",12.247062,56.255268,701134.100572095,6239231.982346,"02-fishing"
"3237","2021-11-14 23:59:19",12.246873,56.255317,701122.14096306,6239236.88074288,"02-fishing"
"3238","2021-11-14 23:59:30",12.246678,56.255363,701109.825616199,6239241.42794866,"02-fishing"
"3239","2021-11-14 23:59:40",12.24649,56.255412,701097.927982427,6239246.32933293,"02-fishing"
"3240","2021-11-14 23:59:50",12.24629,56.255453,701085.329334178,6239250.30583878,"02-fishing"
"3241","2021-11-15 00:00:09",12.245917,56.255557,701061.688487142,6239260.78493528,"02-fishing"
"3242","2021-11-15 00:00:19",12.245732,56.255603,701049.992456934,6239265.36151022,"02-fishing"
"3243","2021-11-15 00:00:30",12.245547,56.25565,701038.291208366,6239270.04935026,"02-fishing"
"3244","2021-11-15 00:00:40",12.245357,56.255695,701026.290889561,6239274.50015779,"02-fishing"
"3245","2021-11-15 00:00:50",12.245163,56.255743,701014.027195303,6239279.27302234,"02-fishing"
"3246","2021-11-15 00:01:00",12.24497,56.25579,701001.830691376,6239283.93760708,"02-fishing"
"3247","2021-11-15 00:01:09",12.244775,56.255837,700989.510381518,6239288.59638842,"02-fishing"
"3248","2021-11-15 00:01:19",12.24458,56.255885,700977.184856874,6239293.36643837,"02-fishing"
"3249","2021-11-15 00:01:30",12.244392,56.255937,700965.27180796,6239298.60188733,"02-fishing"
"3250","2021-11-15 00:01:40",12.244202,56.255987,700953.245441475,6239303.60906509,"02-fishing"
"3251","2021-11-15 00:01:50",12.244017,56.256035,700941.539173862,6239308.40839985,"02-fishing"
